opd_date	rte	dir	day_of_week	is_ns	is_rapid	is_weekend	orca_total	frac_disabled	frac_youth	frac_senior	frac_li	frac_uw	ons	region	start	end	type	summer
2019-02-28	77	N	3	1.0	0.0	0.0	85.0	0.019704433497536946	0.0014367816091954023	0.027586206896551727	0.009626436781609196	0.0024630541871921183	96.0	Seattle	North City	Downtown Seattle	Conventional	False
2019-02-28	77	S	3	1.0	0.0	0.0	247.0	0.010722222222222222	0.002619047619047619	0.0033333333333333335	0.012777777777777777	0.022126984126984127	271.0	Seattle	North City	Downtown Seattle	Conventional	False
2019-02-28	78	E	3	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.06666666666666667	5.0	Seattle	Children's Hospital	University District	Conventional	False
2019-02-28	101	S	3	1.0	0.0	0.0	773.0	0.02230149018630123	0.012327389590401822	0.012052473178338881	0.035167842023520246	0.009193456333092799	1284.0	South King County	Downtown Seattle	South Renton P&R	Conventional	False
2019-02-28	102	N	3	1.0	0.0	0.0	177.0	0.014842972574931336	0.007564600348105504	0.010931550106807837	0.03367451331368857	0.01733077686685934	219.0	South King County	Downtown Seattle	Fairwood	Conventional	False
2019-02-28	102	S	3	1.0	0.0	0.0	152.0	0.0006082725060827251	0.00778588807785888	0.0036901865369018652	0.022590345583046314	0.009263121306916927	238.0	South King County	Downtown Seattle	Fairwood	Conventional	False
2019-02-28	105	N	3	1.0	0.0	0.0	118.0	0.01227559333028083	0.004446399954212453	0.014152405753968254	0.014430231227106226	0.0	288.0	South King County	Renton	Renton	Conventional	False
2019-02-28	105	S	3	1.0	0.0	0.0	99.0	0.016673049917017745	0.0092301800076599	0.007149240393208222	0.02069449763819737	0.0031277926720285967	199.0	South King County	Renton	Renton	Conventional	False
2019-02-28	106	N	3	1.0	0.0	0.0	246.0	0.02030965391621129	0.02336065573770492	0.017122040072859744	0.028142076502732236	0.012522768670309653	479.0	South King County	International District/Chinatown station	Renton	Conventional	False
2019-02-28	106	S	3	1.0	0.0	0.0	335.0	0.022270880574452003	0.05115457294028723	0.011953420256991684	0.022027116402116402	0.0026785714285714286	639.0	South King County	International District/Chinatown station	Renton	Conventional	False
2019-02-28	107	N	3	1.0	0.0	0.0	942.0	0.010760045543641182	0.04814234309543026	0.008086158192090393	0.018160647027172457	0.007617029862792575	1469.0	South King County	Beacon Hill station	Renton	Conventional	False
2019-02-28	107	S	3	1.0	0.0	0.0	1086.0	0.007857234123068152	0.03924058059382381	0.006003099554896595	0.010364096455911615	0.004718649411695763	1609.0	South King County	Beacon Hill station	Renton	Conventional	False
2019-02-28	111	N	3	1.0	0.0	0.0	431.0	0.006813417190775681	0.00459786544692205	0.006472746331236898	0.0057090446241389635	0.0071664708457161285	534.0	South King County	Downtown Seattle	Lake Kathleen	Conventional	False
2019-02-28	113	N	3	1.0	0.0	0.0	51.0	0.0	0.0	0.0	0.010869565217391304	0.022515527950310556	56.0	South King County	Downtown Seattle	Shorewood	Conventional	False
2019-02-28	114	N	3	1.0	0.0	0.0	73.0	0.006711409395973154	0.005592841163310961	0.008948545861297539	0.006711409395973154	0.02237136465324385	79.0	South King County	Downtown Seattle	Renton	Conventional	False
2019-02-28	114	S	3	1.0	0.0	0.0	68.0	0.01098901098901099	0.0	0.0	0.001221001221001221	0.011119832548403976	73.0	South King County	Downtown Seattle	Renton	Conventional	False
2019-02-28	116	N	3	1.0	0.0	0.0	248.0	0.0	0.023399558498896248	0.0037228833673587946	0.005158730158730158	0.011707172808601876	302.0	South King County	Downtown Seattle	Fauntleroy Ferry Terminal	Conventional	False
2019-02-28	118	N	3	1.0	0.0	0.0	219.0	0.006396063960639606	0.02735898787559304	0.020418204182041825	0.010175556301017557	0.010367246529608153	347.0	South King County	Vashon Island Ferry Terminal	Tahlequah Ferry Terminal	Conventional	False
2019-02-28	119	N	3	1.0	0.0	0.0	72.0	0.017391304347826087	0.016231884057971015	0.03080745341614907	0.0	0.00877846790890269	100.0	South King County	Vashon Island Ferry Terminal	Dockton	Conventional	False
2019-02-28	119	S	3	1.0	0.0	0.0	83.0	0.005736714975845411	0.007246376811594202	0.00392512077294686	0.010869565217391304	0.005779848171152519	141.0	South King County	Vashon Island Ferry Terminal	Dockton	Conventional	False
2019-02-28	120	N	3	1.0	0.0	0.0	282.0	0.04268292682926828	0.033642901813633524	0.007479674796747967	0.027764227642276422	0.01460287679799875	602.0	South King County	Downtown Seattle	Burien Transit Center	Conventional	False
2019-02-28	120	S	3	1.0	0.0	0.0	395.0	0.013815608815608818	0.023087458322752434	0.005148785148785149	0.015605683840977956	0.005025358260652378	861.0	South King County	Downtown Seattle	Burien Transit Center	Conventional	False
2019-02-28	121	N	3	1.0	0.0	0.0	245.0	0.007825779036827196	0.00424929178470255	0.010656094354644596	0.01787202132977837	0.009492862300727658	279.0	South King County	Downtown Seattle	Highline College	Conventional	False
2019-02-28	121	S	3	1.0	0.0	0.0	94.0	0.0032700421940928272	0.0031645569620253164	0.006247971437844855	0.008146705615060045	0.0012130801687763712	108.0	South King County	Downtown Seattle	Highline College	Conventional	False
2019-02-28	122	N	3	1.0	0.0	0.0	90.0	0.0008169934640522876	0.013888888888888888	0.013071895424836602	0.021241830065359478	0.023064196438809442	112.0	South King County	Downtown Seattle	Highline College	Conventional	False
2019-02-28	122	S	3	1.0	0.0	0.0	98.0	0.0005630630630630631	0.005197505197505197	0.009918572418572419	0.007917007917007918	0.002525627525627526	125.0	South King County	Downtown Seattle	Highline College	Conventional	False
2019-02-28	123	N	3	1.0	0.0	0.0	116.0	0.02631578947368421	0.002631578947368421	0.017543859649122806	0.007421052631578947	0.012701754385964914	120.0	South King County	Downtown Seattle	Seahurst	Conventional	False
2019-02-28	123	S	3	1.0	0.0	0.0	56.0	0.01701388888888889	0.004629629629629629	0.007357804232804233	0.0219017094017094	0.005109126984126984	63.0	South King County	Downtown Seattle	Seahurst	Conventional	False
2019-02-28	124	N	3	1.0	0.0	0.0	887.0	0.01638176638176638	0.008553901295836778	0.009339674662255305	0.02732285635511443	0.003136200716845878	1610.0	South King County	Downtown Seattle	Tukwila	Conventional	False
2019-02-28	128	S	3	1.0	0.0	0.0	226.0	0.01207411310151036	0.025210330004850557	0.0072005619950825436	0.018845233913727062	0.0029416930101861605	465.0	South King County	Admiral District	Southcenter	Conventional	False
2019-02-28	131	N	3	1.0	0.0	0.0	962.0	0.016323782762138923	0.011545988258317024	0.012135581313663504	0.0351194657701507	0.009676852827537758	1588.0	South King County	Downtown Seattle	Burien Transit Center	Conventional	False
2019-02-28	132	S	3	1.0	0.0	0.0	771.0	0.014854055910966474	0.007584311954230653	0.006919351600923419	0.0216547003132369	0.0037805953456359967	1438.0	South King County	Downtown Seattle	Burien Transit Center	Conventional	False
2019-02-28	143	N	3	1.0	0.0	0.0	268.0	0.002832951362363127	0.004201680672268907	0.003326330532212885	0.003180438842203548	0.004532722179781003	302.0	South King County	Downtown Seattle	Black Diamond	Conventional	False
2019-02-28	148	N	3	1.0	0.0	0.0	137.0	0.007513661202185792	0.011612021857923498	0.00273224043715847	0.011612021857923498	0.004098360655737705	345.0	South King County	Renton	Fairwood	Conventional	False
2019-02-28	148	S	3	1.0	0.0	0.0	103.0	0.002508250825082508	0.006749174917491749	0.0019801980198019802	0.005346534653465347	0.00019801980198019803	251.0	South King County	Renton	Fairwood	Conventional	False
2019-02-28	150	N	3	1.0	0.0	0.0	276.0	0.01080192540394334	0.0033632286995515697	0.0175289894460298	0.023167735976031938	0.009155455904334829	477.0	South King County	Downtown Seattle	Kent Station	Conventional	False
2019-02-28	150	S	3	1.0	0.0	0.0	280.0	0.017939464036980914	0.00157347775175644	0.007971426275428205	0.028169724173822533	0.006380058854142749	515.0	South King County	Downtown Seattle	Kent Station	Conventional	False
2019-02-28	153	N	3	1.0	0.0	0.0	55.0	0.0022058823529411764	0.00392156862745098	0.003167420814479638	0.014649321266968326	0.0	143.0	South King County	Kent Station	Renton	Conventional	False
2019-02-28	153	S	3	1.0	0.0	0.0	74.0	0.008797653958944282	0.001466275659824047	0.0	0.038978494623655914	0.0	161.0	South King County	Kent Station	Renton	Conventional	False
2019-02-28	154	N	3	1.0	0.0	0.0	34.0	0.0	0.001347708894878706	0.0	0.02012578616352201	0.0	36.0	South King County	Federal Center South	Tukwila	Conventional	False
2019-02-28	156	E	3	0.0	0.0	0.0	250.0	0.018632268632268634	0.02026442026442026	0.006552006552006552	0.01855231855231855	0.004777504777504777	454.0	South King County	Highline College	Southcenter	Conventional	False
2019-02-28	156	W	3	0.0	0.0	0.0	178.0	0.013336120401337793	0.021251393534002228	0.005713489409141583	0.018770903010033445	0.002787068004459309	386.0	South King County	Highline College	Southcenter	Conventional	False
2019-02-28	158	N	3	1.0	0.0	0.0	134.0	0.008064516129032258	0.0	0.003136200716845878	0.024417562724014335	0.009434203789042498	164.0	South King County	Downtown Seattle	Lake Meridian P&R	Conventional	False
2019-02-28	159	N	3	1.0	0.0	0.0	88.0	0.0	0.002276867030965392	0.01912568306010929	0.02509107468123862	0.02185792349726776	115.0	South King County	Downtown Seattle	Timberlane	Conventional	False
2019-02-28	159	S	3	1.0	0.0	0.0	78.0	0.0	0.00558659217877095	0.0006983240223463687	0.01685953711093376	0.0037243947858473	96.0	South King County	Downtown Seattle	Timberlane	Conventional	False
2019-02-28	164	E	3	0.0	0.0	0.0	101.0	0.006366697275788184	0.01863678103347525	0.0	0.017586331635918412	0.005509641873278237	222.0	South King County	Kent Station	Green River College	Conventional	False
2019-02-28	166	N	3	1.0	0.0	0.0	220.0	0.012705644140723865	0.010111364211592004	0.007023538344722855	0.014307408612647792	0.0003615721155584481	564.0	South King County	Burien Transit Center	Kent Station	Conventional	False
2019-02-28	166	S	3	1.0	0.0	0.0	166.0	0.010754958549076196	0.008132798573975045	0.004827688651218062	0.01707374869139575	0.0	499.0	South King County	Burien Transit Center	Kent Station	Conventional	False
2019-02-28	167	N	3	1.0	0.0	0.0	83.0	0.0025	0.0	0.0	0.0013333333333333333	0.32442063492063494	87.0	South King County	University District	South Renton P&R	Conventional	False
2019-02-28	167	S	3	1.0	0.0	0.0	57.0	0.0	0.0	0.0	0.026041666666666668	0.2423363095238095	70.0	South King County	University District	South Renton P&R	Conventional	False
2019-02-28	168	E	3	0.0	0.0	0.0	110.0	0.013360507246376812	0.01169987922705314	0.003547705314009662	0.011707427536231883	0.00022644927536231882	387.0	South King County	Kent Station	Maple Valley	Conventional	False
2019-02-28	169	N	3	1.0	0.0	0.0	103.0	0.02282950967161493	0.007062528115159694	0.0027412280701754384	0.010125473941263416	0.0014097744360902255	277.0	South King County	Renton	Kent Station	Conventional	False
2019-02-28	169	S	3	1.0	0.0	0.0	128.0	0.020792181069958848	0.013580246913580247	0.004629629629629629	0.01925925925925926	0.003703703703703704	320.0	South King County	Renton	Kent Station	Conventional	False
2019-02-28	177	N	3	1.0	0.0	0.0	140.0	0.009836065573770491	0.004098360655737705	0.0007451564828614009	0.00819672131147541	0.0044886807181889156	157.0	South King County	Downtown Seattle	Federal Way	Conventional	False
2019-02-28	177	S	3	1.0	0.0	0.0	243.0	0.013020683020683021	0.006122448979591836	0.015343915343915344	0.02326530612244898	0.009312169312169312	269.0	South King County	Downtown Seattle	Federal Way	Conventional	False
2019-02-28	178	N	3	1.0	0.0	0.0	227.0	0.008479709267110842	0.004199475065616798	0.0038909609982962653	0.03228346456692913	0.0026246719160104987	245.0	South King County	Downtown Seattle	South Federal Way P&R	Conventional	False
2019-02-28	180	S	3	1.0	0.0	0.0	246.0	0.020402858999350227	0.007896129211918686	0.004847303443794672	0.018152789380859555	0.0028961292119186856	590.0	South King County	Burien Transit Center	Southeast Auburn	Conventional	False
2019-02-28	181	E	3	0.0	0.0	0.0	25.0	0.004329004329004329	0.0021645021645021645	0.0	0.00974025974025974	0.0	61.0	South King County	Twin Lakes	Green River College	Conventional	False
2019-02-28	181	W	3	0.0	0.0	0.0	43.0	0.00964467005076142	0.014382402707275803	0.007614213197969543	0.01057529610829103	0.0	113.0	South King County	Twin Lakes	Green River College	Conventional	False
2019-02-28	182	S	3	1.0	0.0	0.0	18.0	0.0006711409395973155	0.0006711409395973155	0.004697986577181208	0.0024608501118568234	0.0011185682326621924	88.0	South King County	Federal Way	Northeast Tacoma (crosses into Pierce County)	Conventional	False
2019-02-28	183	N	3	1.0	0.0	0.0	103.0	0.002675693101225016	0.004418347609836971	0.004752694114396242	0.029566178502348713	0.0038822879248411163	213.0	South King County	Federal Way	Kent Station	Conventional	False
2019-02-28	183	S	3	1.0	0.0	0.0	72.0	0.004352030947775629	0.0033849129593810446	0.0025329280648429585	0.02279635258358663	0.0019342359767891683	204.0	South King County	Federal Way	Kent Station	Conventional	False
2019-02-28	186	E	3	0.0	0.0	0.0	20.0	0.0008928571428571428	0.0008928571428571428	0.014285714285714285	0.0017857142857142857	0.0008928571428571428	45.0	South King County	Auburn Station	Enumclaw	Conventional	False
2019-02-28	186	W	3	0.0	0.0	0.0	36.0	0.009259259259259259	0.004629629629629629	0.004629629629629629	0.009259259259259259	0.0023148148148148147	81.0	South King County	Auburn Station	Enumclaw	Conventional	False
2019-02-28	187	N	3	1.0	0.0	0.0	50.0	0.006	0.006	0.0	0.005666666666666666	0.0	154.0	South King County	Federal Way	Twin Lakes	Conventional	False
2019-02-28	187	S	3	1.0	0.0	0.0	10.0	0.0	0.013986013986013986	0.0	0.0	0.0	53.0	South King County	Federal Way	Twin Lakes	Conventional	False
2019-02-28	190	N	3	1.0	0.0	0.0	69.0	0.0	0.0	0.001652892561983471	0.04318181818181818	0.001652892561983471	77.0	South King County	Downtown Seattle	Redondo Heights P&R	Conventional	False
2019-02-28	190	S	3	1.0	0.0	0.0	85.0	0.0	0.008620689655172414	0.017241379310344827	0.0603448275862069	0.028735632183908042	93.0	South King County	Downtown Seattle	Redondo Heights P&R	Conventional	False
2019-02-28	192	N	3	1.0	0.0	0.0	20.0	0.045454545454545456	0.007575757575757575	0.007575757575757575	0.045454545454545456	0.0	22.0	South King County	Downtown Seattle	Star Lake P&R	Conventional	False
2019-02-28	192	S	3	1.0	0.0	0.0	36.0	0.0	0.005555555555555555	0.004166666666666667	0.005555555555555555	0.013888888888888888	37.0	South King County	Downtown Seattle	Star Lake P&R	Conventional	False
2019-02-28	193	N	3	1.0	0.0	0.0	233.0	0.001913265306122449	0.009615384615384614	0.0062499999999999995	0.0	0.07448018121185415	243.0	South King County	First Hill	Federal Way	Conventional	False
2019-02-28	193	S	3	1.0	0.0	0.0	95.0	0.0026041666666666665	0.005208333333333333	0.0	0.003125	0.10763888888888888	103.0	South King County	First Hill	Federal Way	Conventional	False
2019-02-28	197	S	3	1.0	0.0	0.0	241.0	0.0012121212121212121	0.002326388888888889	0.003472222222222222	0.007175925925925925	0.17409466690716693	275.0	South King County	University District	Twin Lakes	Conventional	False
2019-02-28	200	N	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	East King County	Issaquah	Swedish Medical Center Issaquah	Conventional	False
2019-02-28	200	S	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	East King County	Issaquah	Swedish Medical Center Issaquah	Conventional	False
2019-02-28	204	N	3	1.0	0.0	0.0	18.0	0.005681818181818182	0.017045454545454544	0.0	0.0	0.0	23.0	East King County	North Mercer Island	South Mercer Island	Conventional	False
2019-02-28	204	S	3	1.0	0.0	0.0	32.0	0.005813953488372093	0.06528239202657807	0.0	0.005813953488372093	0.0	36.0	East King County	North Mercer Island	South Mercer Island	Conventional	False
2019-02-28	208	E	3	0.0	0.0	0.0	22.0	0.008223684210526315	0.0038377192982456134	0.0043859649122807015	0.004934210526315789	0.0	74.0	East King County	Issaquah	North Bend	Conventional	False
2019-02-28	208	W	3	0.0	0.0	0.0	21.0	0.017786561264822136	0.001976284584980237	0.0	0.0	0.0	63.0	East King County	Issaquah	North Bend	Conventional	False
2019-02-28	212	E	3	0.0	0.0	0.0	1097.0	0.0040007242524405	0.0046966413957260636	0.00742454426664953	0.009951808986419971	0.011274972908268103	1144.0	East King County	Downtown Seattle	Eastgate P&R	Conventional	False
2019-02-28	212	W	3	0.0	0.0	0.0	1349.0	0.00245870124613294	0.0022193732193732194	0.007319328078841405	0.010135725456490484	0.003751922766555233	1473.0	East King County	Downtown Seattle	Eastgate P&R	Conventional	False
2019-02-28	214	E	3	0.0	0.0	0.0	130.0	0.020833333333333332	0.004166666666666667	0.009869759869759869	0.0	0.012019230769230768	144.0	East King County	Downtown Seattle	Issaquah	Conventional	False
2019-02-28	214	W	3	0.0	0.0	0.0	91.0	0.0014285714285714286	0.0007272727272727272	0.04501298701298701	0.0	0.002155844155844156	94.0	East King County	Downtown Seattle	Issaquah	Conventional	False
2019-02-28	216	E	3	0.0	0.0	0.0	461.0	0.0	0.005746165507401463	0.004167781344747637	0.0035613964686998394	0.0027160144786549283	497.0	East King County	Downtown Seattle	Bear Creek P&R	Conventional	False
2019-02-28	216	W	3	0.0	0.0	0.0	195.0	0.0	0.005597014925373134	0.0018656716417910447	0.013059701492537313	0.004809286898839137	210.0	East King County	Downtown Seattle	Bear Creek P&R	Conventional	False
2019-02-28	217	E	3	0.0	0.0	0.0	127.0	0.011574074074074075	0.0008680555555555555	0.009461805555555555	0.008779761904761905	0.0	145.0	East King County	Downtown Seattle	North Issaquah	Conventional	False
2019-02-28	217	W	3	0.0	0.0	0.0	70.0	0.014492753623188406	0.0	0.002898550724637681	0.009316770186335402	0.0	74.0	East King County	Downtown Seattle	North Issaquah	Conventional	False
2019-02-28	219	E	3	0.0	0.0	0.0	527.0	0.0018879173290937998	0.0	0.0005489864864864865	0.0028716216216216213	0.0033781230808669835	574.0	East King County	Downtown Seattle	Redmond	Conventional	False
2019-02-28	221	N	3	1.0	0.0	0.0	581.0	0.007310324741517401	0.019607664676472014	0.003924566768603466	0.009291114509004416	0.0007985049269452939	753.0	East King County	Eastgate P&R	Education Hill	Conventional	False
2019-02-28	221	S	3	1.0	0.0	0.0	526.0	0.007511100475924597	0.027563744649171783	0.004020100502512563	0.007951796017122651	0.004559836218127675	677.0	East King County	Eastgate P&R	Education Hill	Conventional	False
2019-02-28	224	E	3	0.0	0.0	0.0	36.0	0.008705357142857143	0.0	0.0140625	0.0078125	0.0026785714285714286	50.0	East King County	Duvall	Redmond	Conventional	False
2019-02-28	224	W	3	0.0	0.0	0.0	38.0	0.013157894736842105	0.007017543859649122	0.002631578947368421	0.021052631578947368	0.009649122807017543	52.0	East King County	Duvall	Redmond	Conventional	False
2019-02-28	226	E	3	0.0	0.0	0.0	533.0	0.010811350919264587	0.04629624871531346	0.0045773381294964026	0.008390573255681169	0.0033001291274672565	725.0	East King County	Eastgate P&R	Bellevue	Conventional	False
2019-02-28	226	W	3	0.0	0.0	0.0	508.0	0.017562624007936508	0.03308609250992064	0.007921006944444444	0.012923177083333334	0.004177517361111111	781.0	East King County	Eastgate P&R	Bellevue	Conventional	False
2019-02-28	232	E	3	0.0	0.0	0.0	109.0	0.0	0.00165016501650165	0.0	0.005156765676567657	0.0024752475247524753	161.0	East King County	Duvall	Bellevue	Conventional	False
2019-02-28	232	W	3	0.0	0.0	0.0	69.0	0.0030303030303030303	0.0	0.00909090909090909	0.0	0.034848484848484844	76.0	East King County	Duvall	Bellevue	Conventional	False
2019-02-28	234	N	3	1.0	0.0	0.0	516.0	0.005913186169990383	0.008871564795072256	0.0045274002013740815	0.005000851397773039	0.0028666628342879437	718.0	East King County	Kenmore	Bellevue	Conventional	False
2019-02-28	234	S	3	1.0	0.0	0.0	465.0	0.007383655216472554	0.0070089439284485725	0.008427932576539388	0.0068246596884367775	0.004299965600275197	654.0	East King County	Kenmore	Bellevue	Conventional	False
2019-02-28	235	N	3	1.0	0.0	0.0	392.0	0.007822699515687512	0.006623950906957854	0.004128688746503023	0.005917787203321	0.0017898504948410192	600.0	East King County	Kingsgate	Bellevue	Conventional	False
2019-02-28	235	S	3	1.0	0.0	0.0	388.0	0.009093084469968891	0.007697216239929808	0.005144771476429767	0.010333413097232192	0.0029911462072266097	563.0	East King County	Kingsgate	Bellevue	Conventional	False
2019-02-28	236	N	3	1.0	0.0	0.0	47.0	0.002173913043478261	0.0076449275362318846	0.002355072463768116	0.0016304347826086956	0.0	86.0	East King County	Kirkland Transit Center	Woodinville	Conventional	False
2019-02-28	236	S	3	1.0	0.0	0.0	43.0	0.004784688995215311	0.011695906432748539	0.001594896331738437	0.001594896331738437	0.006379585326953748	75.0	East King County	Kirkland Transit Center	Woodinville	Conventional	False
2019-02-28	237	N	3	1.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	15.0	East King County	Bellevue	Woodinville	Conventional	False
2019-02-28	238	S	3	1.0	0.0	0.0	126.0	0.004046242774566474	0.024277456647398842	0.0019267822736030826	0.008092485549132947	0.006496008808147536	179.0	East King County	Kirkland Transit Center	Woodinville	Conventional	False
2019-02-28	240	N	3	1.0	0.0	0.0	623.0	0.005420164274754039	0.018159839077791957	0.0032764689953966963	0.013931762794476037	0.004559784921279641	1165.0	East King County	Bellevue	Renton	Conventional	False
2019-02-28	240	S	3	1.0	0.0	0.0	649.0	0.006794385774889432	0.017296162792411657	0.005925463876316841	0.007496588071858496	0.0014627494751698437	1186.0	East King County	Bellevue	Renton	Conventional	False
2019-02-28	241	N	3	1.0	0.0	0.0	173.0	0.010277365032194155	0.04445269935611689	0.004457652303120356	0.003714710252600297	0.008172362555720654	229.0	East King County	Bellevue	Eastgate P&R	Conventional	False
2019-02-28	243	N	3	1.0	0.0	0.0	4.0	0.020833333333333332	0.0	0.0	0.0	0.0	5.0	East King County	Kenmore	Overlake	Conventional	False
2019-02-28	243	S	3	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	East King County	Kenmore	Overlake	Conventional	False
2019-02-28	244	N	3	1.0	0.0	0.0	41.0	0.007462686567164179	0.011194029850746268	0.0	0.004975124378109453	0.0	44.0	East King County	Kenmore	Overlake	Conventional	False
2019-02-28	244	S	3	1.0	0.0	0.0	53.0	0.005128205128205128	0.0	0.010256410256410256	0.002564102564102564	0.002564102564102564	56.0	East King County	Kenmore	Overlake	Conventional	False
2019-02-28	245	S	3	1.0	0.0	0.0	1621.0	0.008160538457148625	0.04378423156671745	0.003202368880334982	0.00853096997164794	0.00374154492472615	2147.0	East King County	Kirkland Transit Center	Factoria	Conventional	False
2019-02-28	246	N	3	1.0	0.0	0.0	63.0	0.008116883116883116	0.009199134199134198	0.006493506493506494	0.004329004329004329	0.005952380952380952	73.0	East King County	Eastgate P&R	Clyde Hill	Conventional	False
2019-02-28	248	E	3	0.0	0.0	0.0	284.0	0.012287581699346404	0.010531045751633987	0.005555555555555556	0.01874183006535948	0.0031862745098039215	503.0	East King County	Kirkland Transit Center	Avondale	Conventional	False
2019-02-28	248	W	3	0.0	0.0	0.0	304.0	0.018547544409613374	0.015064437478230584	0.005433646812957158	0.023406478578892373	0.0010449320794148381	526.0	East King County	Kirkland Transit Center	Avondale	Conventional	False
2019-02-28	249	E	3	0.0	0.0	0.0	217.0	0.005772005772005772	0.02210983460983461	0.004635642135642135	0.00772005772005772	0.003156565656565657	257.0	East King County	Overlake	South Bellevue P&R	Conventional	False
2019-02-28	249	W	3	0.0	0.0	0.0	225.0	0.01268836648583484	0.019389190275266224	0.0035161744022503515	0.00923581809657759	0.006329113924050633	269.0	East King County	Overlake	South Bellevue P&R	Conventional	False
2019-02-28	252	E	3	0.0	0.0	0.0	206.0	0.0	0.0	0.0037751677852348995	0.003355704697986577	0.04365571043423393	220.0	East King County	Downtown Seattle	Kingsgate	Conventional	False
2019-02-28	252	W	3	0.0	0.0	0.0	203.0	0.003787878787878788	0.0	0.0	0.0	0.05718070860116315	217.0	East King County	Downtown Seattle	Kingsgate	Conventional	False
2019-02-28	255	E	3	0.0	0.0	0.0	634.0	0.003715999193085377	0.00686596277681549	0.005747260310073807	0.004353444110176056	0.014741765652129797	898.0	East King County	Brickyard P&R	Downtown Seattle	Conventional	False
2019-02-28	255	W	3	0.0	0.0	0.0	573.0	0.005144694533762058	0.006495052219646553	0.016687720104118817	0.015007273005665291	0.017793246410609753	663.0	East King County	Brickyard P&R	Downtown Seattle	Conventional	False
2019-02-28	257	E	3	0.0	0.0	0.0	133.0	0.000992063492063492	0.007936507936507936	0.0013227513227513227	0.0	0.033289241622574954	138.0	East King County	Downtown Seattle	Kingsgate	Conventional	False
2019-02-28	257	W	3	0.0	0.0	0.0	225.0	0.0	0.00872093023255814	0.0009343853820598006	0.0	0.012797619047619049	232.0	East King County	Downtown Seattle	Kingsgate	Conventional	False
2019-02-28	268	W	3	0.0	0.0	0.0	132.0	0.0	0.002525252525252525	0.016098484848484848	0.0004887585532746823	0.007193523322555581	135.0	East King County	Downtown Seattle	Redmond	Conventional	False
2019-02-28	269	N	3	1.0	0.0	0.0	261.0	0.007771164021164021	0.008680555555555554	0.004464285714285714	0.0028108465608465607	0.0038029100529100527	354.0	East King County	Issaquah	Overlake	Conventional	False
2019-02-28	269	S	3	1.0	0.0	0.0	248.0	0.0052502234137622875	0.003351206434316354	0.002680965147453083	0.003127792672028597	0.003157581173666965	335.0	East King County	Issaquah	Overlake	Conventional	False
2019-02-28	271	E	3	0.0	0.0	0.0	2175.0	0.005990523395191963	0.016493434201025076	0.00542016817010252	0.010482722132335743	0.052006957298145466	2588.0	East King County	Issaquah	University District	Conventional	False
2019-02-28	271	W	3	0.0	0.0	0.0	2147.0	0.007115447482021493	0.015830524628505257	0.006931496038514802	0.010260219920344392	0.09819905139689425	2563.0	East King County	Issaquah	University District	Conventional	False
2019-02-28	277	E	3	0.0	0.0	0.0	53.0	0.00546448087431694	0.030965391621129323	0.007285974499089253	0.007285974499089253	0.07231329690346085	60.0	East King County	Juanita	University District	Conventional	False
2019-02-28	301	N	3	1.0	0.0	0.0	267.0	0.007303827004638364	0.0006631299734748011	0.0030552738336713996	0.002257799671592775	0.004290788234753752	313.0	North King County	Downtown Seattle	Aurora Village Transit Center	Conventional	False
2019-02-28	303	N	3	1.0	0.0	0.0	459.0	0.0015625	0.008110119047619048	0.01171875	0.009360119047619048	0.09992254273504274	495.0	North King County	First Hill	Shoreline	Conventional	False
2019-02-28	303	S	3	1.0	0.0	0.0	581.0	0.002005390550282191	0.0069249037407605185	0.005034506556245686	0.0006310301898537192	0.0776985535092279	606.0	North King County	First Hill	Shoreline	Conventional	False
2019-02-28	308	S	3	1.0	0.0	0.0	78.0	0.0	0.002336448598130841	0.010680907877169559	0.0	0.030707610146862484	82.0	North King County	Downtown Seattle	Horizon View	Conventional	False
2019-02-28	311	E	3	0.0	0.0	0.0	486.0	0.00039308176100628933	0.0020964360587002093	0.0037661857195708474	0.006620324395895398	0.03266569908079342	511.0	North King County	Downtown Seattle	Woodinville	Conventional	False
2019-02-28	311	W	3	0.0	0.0	0.0	467.0	0.006237816764132553	0.0004208754208754208	0.004378467536362274	0.009221772379667117	0.01163640139744193	498.0	North King County	Downtown Seattle	Woodinville	Conventional	False
2019-02-28	312	N	3	1.0	0.0	0.0	527.0	0.007108648056923919	0.016732903389575053	0.007141694481113008	0.014715194509507881	0.020055419751160118	624.0	North King County	Downtown Seattle	Bothell	Conventional	False
2019-02-28	312	S	3	1.0	0.0	0.0	504.0	0.007760141093474425	0.0044444444444444444	0.008633156966490299	0.014922104644326865	0.01889530222863556	603.0	North King County	Downtown Seattle	Bothell	Conventional	False
2019-02-28	316	N	3	1.0	0.0	0.0	76.0	0.0	0.011363636363636364	0.01278409090909091	0.002840909090909091	0.012396694214876032	81.0	North King County	Downtown Seattle	Meridian Park	Conventional	False
